ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,rating_count,rating_mean,genre,book_age,popularity_score
0142002798,"Mary, Called Magdalene",Margaret George,2003.0,Penguin Books,http://images.amazon.com/images/P/0142002798.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142002798.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142002798.01.LZZZZZZZ.jpg,9,7.888888888888889,Fiction,23.0,4.829590017825312
0451160533,She Who Remembers,Linda Lay Shuler,1989.0,Signet Book,http://images.amazon.com/images/P/0451160533.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451160533.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451160533.01.LZZZZZZZ.jpg,9,7.555555555555555,Fiction,37.0,4.629590017825312
0060530421,"The Lady, the Chef, and the Courtesan",Marisol,2003.0,Rayo,http://images.amazon.com/images/P/0060530421.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060530421.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060530421.01.LZZZZZZZ.jpg,5,6.0,Fiction,23.0,3.653475935828877
0395927218,The Namesake,Jhumpa Lahiri,2003.0,Houghton Mifflin Company,http://images.amazon.com/images/P/0395927218.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395927218.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395927218.01.LZZZZZZZ.jpg,14,8.714285714285714,Fiction,23.0,5.378304048892283
006039384X,Mirror Mirror: A Novel,Gregory Maguire,2003.0,Regan Books,http://images.amazon.com/images/P/006039384X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006039384X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006039384X.01.LZZZZZZZ.jpg,7,6.571428571428571,Fiction,23.0,4.01772345301757
037576092X,Autobiography of a Fat Bride : True Tales of a Pretend Adulthood,LAURIE NOTARO,2003.0,Villard,http://images.amazon.com/images/P/037576092X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037576092X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037576092X.01.LZZZZZZZ.jpg,13,8.0,Biography,23.0,4.93903743315508
0515133876,Narcissus in Chains (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2002.0,Jove Books,http://images.amazon.com/images/P/0515133876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515133876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515133876.01.LZZZZZZZ.jpg,23,7.913043478260869,Fantasy,24.0,4.993815391769355
0515134503,Obsidian Butterfly (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2000.0,Jove Books,http://images.amazon.com/images/P/0515134503.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515134503.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515134503.01.LZZZZZZZ.jpg,11,8.090909090909092,Fantasy,26.0,4.9721925133689835
0515134457,Blue Moon,Laurell K. Hamilton,1998.0,Jove Books,http://images.amazon.com/images/P/0515134457.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515134457.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515134457.01.LZZZZZZZ.jpg,14,8.285714285714286,Fiction,28.0,5.121161191749427
0515134473,Burnt Offerings (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1998.0,Jove Books,http://images.amazon.com/images/P/0515134473.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515134473.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515134473.01.LZZZZZZZ.jpg,10,8.4,Fantasy,28.0,5.1469518716577545
0515134465,Bloody Bones (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1996.0,Jove Books,http://images.amazon.com/images/P/0515134465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515134465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515134465.01.LZZZZZZZ.jpg,15,8.6,Fantasy,30.0,5.32042780748663
051513452X,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2002.0,Jove Books,http://images.amazon.com/images/P/051513452X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051513452X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051513452X.01.LZZZZZZZ.jpg,12,8.666666666666666,Fantasy,24.0,5.328342245989304
0515134481,Circus of the Damned (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995.0,Jove Books,http://images.amazon.com/images/P/0515134481.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515134481.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515134481.01.LZZZZZZZ.jpg,14,9.0,Fantasy,31.0,5.549732620320855
051513449X,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995.0,Jove Books,http://images.amazon.com/images/P/051513449X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051513449X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051513449X.01.LZZZZZZZ.jpg,18,8.38888888888889,Fantasy,31.0,5.22584670231729
0743427149,The Twentieth Wife: A Novel,Indu Sundaresan,2002.0,Atria,http://images.amazon.com/images/P/0743427149.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743427149.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743427149.01.LZZZZZZZ.jpg,6,8.166666666666666,Fiction,24.0,4.964171122994652
081257558X,"Winter's Heart (The Wheel of Time, Book 9)",Robert Jordan,2002.0,Tor Books,http://images.amazon.com/images/P/081257558X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/081257558X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/081257558X.01.LZZZZZZZ.jpg,9,8.333333333333334,Romance,24.0,5.096256684491979
1853260339,Adventures of Sherlock Holmes (Wordsworth Collection),"Arthur Conan, Sir Doyle",1998.0,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260339.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260339.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853260339.01.LZZZZZZZ.jpg,5,7.8,Adventure,28.0,4.733475935828877
0553212737,Emma,JANE AUSTEN,1984.0,Bantam,http://images.amazon.com/images/P/0553212737.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553212737.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553212737.01.LZZZZZZZ.jpg,9,9.333333333333334,Fiction,42.0,5.6962566844919795
0345434110,Star Wars Episode I: The Phantom Menace,Terry Brooks,2000.0,Del Rey Books,http://images.amazon.com/images/P/0345434110.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345434110.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345434110.01.LZZZZZZZ.jpg,6,7.166666666666667,Science Fiction,26.0,4.3641711229946525
0446531413,On a Night Like This,Ellen Sussman,2004.0,Warner Books,http://images.amazon.com/images/P/0446531413.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446531413.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446531413.01.LZZZZZZZ.jpg,7,8.571428571428571,Fiction,22.0,5.2177234530175705
055356983X,Anne Frank's Tales from the Secret Annex,Anne Frank,1994.0,Bantam Books,http://images.amazon.com/images/P/055356983X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055356983X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055356983X.01.LZZZZZZZ.jpg,10,8.4,Mystery,32.0,5.1469518716577545
0330352695,Four Letters of Love,Niall Williams,1998.0,Pan Books Ltd,http://images.amazon.com/images/P/0330352695.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330352695.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330352695.01.LZZZZZZZ.jpg,5,7.6,Romance,28.0,4.613475935828877
1860499627,Desert Dawn,Jeanne D'Haem,2003.0,Virago Press (UK),http://images.amazon.com/images/P/1860499627.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1860499627.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1860499627.01.LZZZZZZZ.jpg,5,7.8,Fiction,23.0,4.733475935828877
0345260791,Star wars: From the adventures of Luke Skywalker : a novel,George Lucas,1976.0,Ballantine Books,http://images.amazon.com/images/P/0345260791.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345260791.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345260791.01.LZZZZZZZ.jpg,8,7.875,Science Fiction,50.0,4.810561497326203
0684849690,The SECRET DIARY OF ANNE BOLEYN,Robin Maxwell,1998.0,Touchstone,http://images.amazon.com/images/P/0684849690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684849690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684849690.01.LZZZZZZZ.jpg,12,7.5,Mystery,28.0,4.628342245989304
0515131679,The Gingerbread Man,Maggie Shayne,2001.0,Jove Books,http://images.amazon.com/images/P/0515131679.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515131679.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515131679.01.LZZZZZZZ.jpg,7,8.285714285714286,Fiction,25.0,5.046294881589
0425195449,Naked Prey (Prey),John Sandford,2004.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425195449.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425195449.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425195449.01.LZZZZZZZ.jpg,9,8.444444444444445,Fiction,22.0,5.162923351158645
034544227X,Just Friends,Robyn Sisman,2002.0,Ballantine Books,http://images.amazon.com/images/P/034544227X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034544227X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034544227X.01.LZZZZZZZ.jpg,5,7.4,Fiction,24.0,4.493475935828878
2290311782,Je Voudrais Que Quelqu'un M'Attende Quelque Part,Anna Gavalda,2001.0,Editions J'Ai Lu,http://images.amazon.com/images/P/2290311782.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2290311782.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2290311782.01.LZZZZZZZ.jpg,6,7.833333333333333,Fiction,25.0,4.764171122994652
0141301104,The Witches (Puffin Novels),Roald Dahl,1998.0,Puffin Books,http://images.amazon.com/images/P/0141301104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141301104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141301104.01.LZZZZZZZ.jpg,8,8.5,Fantasy,28.0,5.185561497326203
0399148248,Midnight Bayou,Nora Roberts,2001.0,Putnam Publishing Group,http://images.amazon.com/images/P/0399148248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399148248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399148248.01.LZZZZZZZ.jpg,16,8.4375,Fiction,25.0,5.233622994652406
0425174344,Local Girls,Alice Hoffman,2000.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425174344.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425174344.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425174344.01.LZZZZZZZ.jpg,10,6.7,Fiction,26.0,4.126951871657754
0671027581,Open Season,Linda Howard,2002.0,Pocket,http://images.amazon.com/images/P/0671027581.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027581.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027581.01.LZZZZZZZ.jpg,29,7.137931034482759,Fiction,24.0,4.5929190484971425
1573229725,Fingersmith,Sarah Waters,2002.0,Riverhead Books,http://images.amazon.com/images/P/1573229725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229725.01.LZZZZZZZ.jpg,23,8.73913043478261,Fiction,24.0,5.4894675656824
0786889306,Cimarron Rose,James Lee Burke,1998.0,Hyperion,http://images.amazon.com/images/P/0786889306.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786889306.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786889306.01.LZZZZZZZ.jpg,5,6.8,Fiction,28.0,4.133475935828877
0671534726,Heart Song (Logan),V.C. Andrews,1997.0,Pocket,http://images.amazon.com/images/P/0671534726.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671534726.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671534726.01.LZZZZZZZ.jpg,16,6.375,Romance,29.0,3.9961229946524064
0671873202,Hidden Jewel (Landry),V.C. Andrews,1995.0,Pocket,http://images.amazon.com/images/P/0671873202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671873202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671873202.01.LZZZZZZZ.jpg,15,6.8,Fiction,31.0,4.240427807486631
0671007637,Runaways (Orphans),V.C. Andrews,1998.0,Pocket,http://images.amazon.com/images/P/0671007637.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671007637.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671007637.01.LZZZZZZZ.jpg,10,5.4,Fiction,28.0,3.346951871657754
0671534734,Unfinished Symphony (Logan),V.C. Andrews,1997.0,Pocket,http://images.amazon.com/images/P/0671534734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671534734.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671534734.01.LZZZZZZZ.jpg,22,6.636363636363637,Fiction,29.0,4.21711229946524
0671534742,Music in the Night (Logan),V.C. Andrews,1998.0,Pocket,http://images.amazon.com/images/P/0671534742.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671534742.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671534742.01.LZZZZZZZ.jpg,16,6.5625,Fiction,28.0,4.108622994652406
0425136981,Shadowfires,Dean R. Koontz,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425136981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425136981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425136981.01.LZZZZZZZ.jpg,22,7.2272727272727275,Fiction,32.0,4.571657754010695
0671673653,All Around the Town,Mary Higgins Clark,1992.0,Simon &amp; Schuster,http://images.amazon.com/images/P/0671673653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671673653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671673653.01.LZZZZZZZ.jpg,7,7.0,Fiction,34.0,4.274866310160428
0140378278,Time Cat: The Remarkable Journeys of Jason and Gareth,Lloyd Alexander,1996.0,Puffin Books,http://images.amazon.com/images/P/0140378278.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140378278.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140378278.01.LZZZZZZZ.jpg,8,8.375,Adventure,30.0,5.110561497326203
0380599236,Spring Moon: A Novel of China,Bette Lord,1982.0,Avon Books,http://images.amazon.com/images/P/0380599236.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380599236.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380599236.01.LZZZZZZZ.jpg,10,7.6,Fiction,44.0,4.666951871657754
0440224780,The Ranch,DANIELLE STEEL,1998.0,Dell,http://images.amazon.com/images/P/0440224780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224780.01.LZZZZZZZ.jpg,16,7.9375,Fiction,28.0,4.933622994652406
0446671002,The Celestine Prophecy,James Redfield,1995.0,Warner Books,http://images.amazon.com/images/P/0446671002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446671002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446671002.01.LZZZZZZZ.jpg,21,6.095238095238095,Fiction,31.0,3.88174178762414
0590483404,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995.0,Scholastic,http://images.amazon.com/images/P/0590483404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590483404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590483404.01.LZZZZZZZ.jpg,5,6.6,Fiction,31.0,4.013475935828876
0590453653,"Welcome to Dead House (Goosebumps, No 1)",R. L. Stine,1995.0,Scholastic,http://images.amazon.com/images/P/0590453653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590453653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590453653.01.LZZZZZZZ.jpg,7,7.857142857142857,Horror,31.0,4.789152024446142
0679419454,Disclosure,Michael Crichton,1994.0,Alfred A. Knopf,http://images.amazon.com/images/P/0679419454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679419454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679419454.01.LZZZZZZZ.jpg,15,7.933333333333334,Fiction,32.0,4.9204278074866306
038097729X,Paradise Lost: A Novel of Suspense,J.A. Jance,2001.0,William Morrow,http://images.amazon.com/images/P/038097729X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038097729X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038097729X.01.LZZZZZZZ.jpg,5,8.6,Fiction,25.0,5.2134759358288765
0812971043,The Dante Club : A Novel,MATTHEW PEARL,2004.0,Random House Trade Paperbacks,http://images.amazon.com/images/P/0812971043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812971043.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812971043.01.LZZZZZZZ.jpg,18,6.666666666666667,Fiction,22.0,4.192513368983957
0385509510,Under the Banner of Heaven : A Story of Violent Faith,JON KRAKAUER,2003.0,Doubleday,http://images.amazon.com/images/P/0385509510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385509510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385509510.01.LZZZZZZZ.jpg,28,8.178571428571429,Fiction,23.0,5.206608097784569
0804115761,Thousand Acres,JANE SMILEY,1996.0,Ivy Books,http://images.amazon.com/images/P/0804115761.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804115761.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804115761.01.LZZZZZZZ.jpg,23,6.565217391304348,Fiction,30.0,4.185119739595443
0316152196,Angels Flight (Detective Harry Bosch Mysteries),Michael Connelly,1999.0,Little Brown &amp; Co,http://images.amazon.com/images/P/0316152196.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316152196.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316152196.01.LZZZZZZZ.jpg,7,8.142857142857142,Mystery,27.0,4.960580595874713
0312185863,Four to Score (A Stephanie Plum Novel),Janet Evanovich,1998.0,St. Martin's Press,http://images.amazon.com/images/P/0312185863.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312185863.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312185863.01.LZZZZZZZ.jpg,7,8.285714285714286,Fiction,28.0,5.046294881589
0449219399,Murder at the National Cathedral (Capital Crime Mysteries),Margaret Truman,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449219399.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449219399.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449219399.01.LZZZZZZZ.jpg,9,7.111111111111111,Mystery,34.0,4.362923351158646
0553565079,Forward the Foundation (Foundation Novels (Paperback)),ISAAC ASIMOV,1994.0,Bantam,http://images.amazon.com/images/P/0553565079.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553565079.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553565079.01.LZZZZZZZ.jpg,6,8.666666666666666,Historical,32.0,5.264171122994652
0441001416,Lyon's Pride (Rowan),Anne McCaffrey,1995.0,Ace Books,http://images.amazon.com/images/P/0441001416.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441001416.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441001416.01.LZZZZZZZ.jpg,9,7.444444444444445,Fiction,31.0,4.562923351158646
0553564927,"The Last Command (Star Wars: The Thrawn Trilogy, Vol. 3)",Timothy Zahn,1998.0,Bantam,http://images.amazon.com/images/P/0553564927.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553564927.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553564927.01.LZZZZZZZ.jpg,8,8.375,Science Fiction,28.0,5.110561497326203
0064403149,The Last of the Really Great Whangdoodles 30th Anniversary Edition (Julie Andrews Collection),Julie Andrews Edwards,2003.0,HarperTrophy,http://images.amazon.com/images/P/0064403149.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064403149.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064403149.01.LZZZZZZZ.jpg,5,7.4,Fiction,23.0,4.493475935828878
0451410378,The Silent Bride (April Woo Suspense Novels (Paperback)),Leslie Glass,2002.0,Onyx Books,http://images.amazon.com/images/P/0451410378.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451410378.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451410378.01.LZZZZZZZ.jpg,5,8.4,Fiction,24.0,5.093475935828877
1573227889,Tipping the Velvet,Sarah Waters,2000.0,Riverhead Books,http://images.amazon.com/images/P/1573227889.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573227889.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573227889.01.LZZZZZZZ.jpg,15,8.133333333333333,Fiction,26.0,5.040427807486631
0373240007,"Pride Of Jared Mackade (The Mackade Brothers/) (Silhouette Special Edition, No 1000)",Nora Roberts,1995.0,Silhouette,http://images.amazon.com/images/P/0373240007.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373240007.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373240007.01.LZZZZZZZ.jpg,7,7.857142857142857,Fiction,31.0,4.789152024446142
0553285920,Silent Partner (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1990.0,Bantam Books,http://images.amazon.com/images/P/0553285920.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553285920.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553285920.01.LZZZZZZZ.jpg,16,7.75,Historical,36.0,4.821122994652406
0061097853,The First Eagle (Jim Chee Novels),Tony Hillerman,1999.0,HarperTorch,http://images.amazon.com/images/P/0061097853.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061097853.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061097853.01.LZZZZZZZ.jpg,22,7.7727272727272725,Fiction,27.0,4.898930481283422
0553271369,The Lords of Discipline,Pat Conroy,1986.0,Bantam Books,http://images.amazon.com/images/P/0553271369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553271369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553271369.01.LZZZZZZZ.jpg,8,8.125,Fiction,40.0,4.9605614973262036
0140390227,"The Awakening, and Selected Stories",Kate Chopin,1998.0,Penguin USA (Paper),http://images.amazon.com/images/P/0140390227.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140390227.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140390227.01.LZZZZZZZ.jpg,5,8.2,Fiction,28.0,4.973475935828876
0671867091,Remember Me,Mary Higgins Clark,1995.0,Pocket,http://images.amazon.com/images/P/0671867091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867091.01.LZZZZZZZ.jpg,30,8.033333333333333,Fiction,31.0,5.140855614973262
0590487922,Zlata's Diary: A Child's Life in Sarajevo,Zlata Filipovic,1998.0,Scholastic Inc,http://images.amazon.com/images/P/0590487922.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590487922.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590487922.01.LZZZZZZZ.jpg,5,7.8,Fiction,28.0,4.733475935828877
0590554093,"Tris's Book (Circle of Magic, 2)",Tamora Pierce,1999.0,Scholastic,http://images.amazon.com/images/P/0590554093.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590554093.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590554093.01.LZZZZZZZ.jpg,6,8.166666666666666,Fantasy,27.0,4.964171122994652
0886778905,The Black Swan,Mercedes Lackey,2000.0,Daw Books,http://images.amazon.com/images/P/0886778905.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886778905.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886778905.01.LZZZZZZZ.jpg,7,7.857142857142857,Fiction,26.0,4.789152024446142
0425147517,The Key to Midnight,Dean R. Koontz,1995.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425147517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425147517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425147517.01.LZZZZZZZ.jpg,23,7.782608695652174,Fiction,31.0,4.915554522204139
0345386108,Winter Moon,Dean R. Koontz,1995.0,Ballantine Books,http://images.amazon.com/images/P/0345386108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345386108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345386108.01.LZZZZZZZ.jpg,28,6.964285714285714,Fiction,31.0,4.47803666921314
0515130095,Secret Honor (Honor Bound (Paperback)),W. E. B. Griffin,2000.0,Jove Books,http://images.amazon.com/images/P/0515130095.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515130095.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515130095.01.LZZZZZZZ.jpg,5,6.4,Mystery,26.0,3.893475935828877
0671795554,Remember When,Judith McNaught,1997.0,Pocket,http://images.amazon.com/images/P/0671795554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671795554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671795554.01.LZZZZZZZ.jpg,17,6.882352941176471,Fiction,29.0,4.311229946524064
0886775981,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, Book 3)",Tad Williams,1994.0,Daw Books,http://images.amazon.com/images/P/0886775981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886775981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886775981.01.LZZZZZZZ.jpg,10,8.2,Fiction,32.0,5.0269518716577535
0515130044,The Attorney,Steve Martini,2001.0,Jove Books,http://images.amazon.com/images/P/0515130044.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515130044.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515130044.01.LZZZZZZZ.jpg,19,7.368421052631579,Fiction,25.0,4.6242611877286794
1551665204,Baby Farm,Karen Harper,1999.0,Mira,http://images.amazon.com/images/P/1551665204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551665204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551665204.01.LZZZZZZZ.jpg,8,8.0,Fiction,27.0,4.885561497326203
038072118X,Where is Joe Merchant?,Jimmy Buffett,1993.0,Avon,http://images.amazon.com/images/P/038072118X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038072118X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038072118X.01.LZZZZZZZ.jpg,14,7.428571428571429,Fiction,33.0,4.606875477463713
0446608009,The Drowning People,Richard Mason,2000.0,Warner Vision,http://images.amazon.com/images/P/0446608009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608009.01.LZZZZZZZ.jpg,6,7.666666666666667,Fiction,26.0,4.664171122994652
